timestamp_EST,user_id,post_text,poster_url,poster,is_verified,flags,image_alts,vote_2020
2020-12-08 11:33:20,130a5a3ec270ca69b76199550e94fe0c,(W) What a pathetic loser! - Trump called the speaker of the Pennsylvania House of Representatives twice during the past week to make the extraordinary request for help reversing his loss in the state.,https://www.facebook.com/beingliberal.org/,Being Liberal,True,See the results and other info about the 2020 US Election. See Election Results,"Trump asks Pennsylvania House speaker for help overturning election results, personally intervening in a third state",Voted Biden
2020-12-04 05:14:43,f6188def6c0624bf944b85849b1d0d9b,"I hope youll join me for a conversation with the next U.S. Senators from Georgia, Reverend Raphael Warnock and Jon Ossoff , along with Stacey Abrams and Nikema Williams. The stakes couldnt be higher for their runoffs. And if you're in Georgia, make sure you and everybody you know is registered to vote by the deadline on December 7. And if you turn 18 by January 5, you're eligible to vote in the runoff. Lets get these two extraordinary candidates elected: www.mobilize.us/ge See More",https://www.facebook.com/barackobama/,Barack Obama,True,See the results and other info about the 2020 US Election. See Election Results,"Image may contain: one or more people, people on stage, sky and outdoor",Voted Biden
2020-12-06 10:55:04,3abba327d797fc501fa6b5310c2d3a52,Get ready to celebrate Inauguration Day in style store.bideninaugural.org,https://www.facebook.com/KamalaHarris/,Kamala Harris,True,See the results and other info about the 2020 US Election. See Election Results,Image may contain: text that says 'GET YOUR 46 GEAR O OF N3AI N30IS AND 2021 2021 40 46 BIDEN HAR',Voted Biden
2020-12-15 02:10:17,00cf51249ea59084acd4bc263c3c0baa,"A GOP Congressman from Michigan is quitting the Republican Party due to his disgust and disappointment with Trump's efforts to overturn the election results, writes CNN .",https://www.facebook.com/newsandguts/,News And Guts,True,See the results and other info about the 2020 US Election. See Election Results,"CNN: Rep. Paul Mitchell's letter quitting the GOP, fearing 'long-term harm to our democracy' with its support for Trump's actions - News & Guts Media",Voted Biden
2020-12-15 04:10:17,00cf51249ea59084acd4bc263c3c0baa,"President-elect Joe Biden addresses the nation after officially winning the electoral college. In a stinging rebuke to his predecessor Biden said, ""It is my sincere hope we never again see anyone subjected to the kind of threats and abuse we saw in this election. It's simply unconscionable. We owe these public servants a debt of gratitude. Via NPR .",https://www.facebook.com/newsandguts/,News And Guts,True,See the results and other info about the 2020 US Election. See Election Results,"NPR: 'In America, Politicians Don't Take Power': Biden Rebukes Trump Over Election - News & Guts Media",Voted Biden
2020-12-15 09:49:41,dcb706ca95cba9ab7094585450f56cba,The Electoral College has affirmed President-elect Joe Bidens victory. That doesnt mean that pro-Trump news outlets have accepted it.,https://www.facebook.com/nytimes/,The New York Times,True,See the results and other info about the 2020 US Election. See Election Results,"Inside the Right-Wing Media Bubble, Where the Myth of a Trump Win Lives On",Voted Biden
2020-12-06 05:09:31,dcb706ca95cba9ab7094585450f56cba,"Hours before President Trump was to appear at a Georgia rally where Republicans hoped he would implore their supporters to vote in two runoff elections Jan. 5., he fruitlessly pressed Georgia's governor to call a special legislative session aimed at overturning the presidential election results in that state.",https://www.facebook.com/startribune/,Star Tribune,True,See the results and other info about the 2020 US Election. See Election Results,Trump presses Georgia governor to help overturn election,Voted Biden
2020-12-07 07:33:11,dcb706ca95cba9ab7094585450f56cba,Michigan Secretary of State Jocelyn Benson had just finished wrapping string lights around her homes portico on Saturday evening and was about to watch How the Grinch Stole Christmas with her 4-year-old son when a crowd of protesters marched up carrying American flags and guns.,https://www.facebook.com/washingtonpost/,Washington Post,True,See the results and other info about the 2020 US Election. See Election Results,Armed protesters alleging voter fraud surrounded the home of Michigans secretary of state,Voted Biden
2020-12-07 09:33:11,dcb706ca95cba9ab7094585450f56cba,Four Pinocchios!,https://www.facebook.com/FactChecker/,Fact Checker,True,See the results and other info about the 2020 US Election. See Election Results,Analysis | Trump touts misleading video as proof of Georgia voter fraud,Voted Biden
2020-12-08 04:04:57,067053cce02c13957d209b2761939ee3,"Well, well, well...",https://www.facebook.com/DavidJHarrisJr/,David J Harris Jr.,True,See the results and other info about the 2020 US Election. See Election Results,"Alleged Midnight Vote Fraud Leader Identified! RALPH JONES SR. His Son, Ralph Jr., Spokesman for Democrat US Senate Candidate Warnock",Voted Trump
